Course Number,Course Name,Department,Prerequisites,Corequesites,Description
CI 77226 ,"IMPROVING MATHEMATICS INSTRUCTION IN MIDDLE CHILDHOOD
",CI,Doctoral standing.,None,"(Cross-listed with CI 67226) Instructional psychology and materials including technology for the effective
teaching of mathematics in grade three through eight with a theoretical emphasis on cognitive development."
CI 77227 ,"ASSESSMENT IN MATHEMATICS EDUCATION
",CI,"Completion of 2 of the following: ADED 52267, CI67224, CI 67226, or ECED 50147. Doctoral standing. 
",None,"(Cross-listed with CI 67227) Investigation of standards and practices in mathematical assessments as
recommended by NCTM and current research."
CI 77228 ,"INTERVENTION IN MATHEMATICS INSTRUCTION
",CI,"Completion of 2 of the following: ADED52267, CI 67224, CI 67226, or ECED 50147. Doctoral standing. 
",None,"(Cross-listed with CI 67228) Investigation of alternative methods of teaching mathematics to diverse learners
who experience difficulties in learning mathematics."
CI 77240 ,"INTRODUCTION TO ENVIRONMENTAL EDUCATION
",CI,"Doctoralstanding. 
",None,"(Cross-listed with CI 67240) Survey course emphasizing current debates in environmental issues, exploring
the interconnectedness of ecology, understanding the impact of culture and education on notions of
environmental concerns, and how these ideas can be investigated within classroom contexts. The course is
designed for teachers, science educators and other concerned citizens of the earth."
CI 77292 ,"PRACTICUM IN MATHEMATICAL ASSESSMENT
",CI,"Completion of 2 of the following: ADED 52267, CI 67224, CI 67226,or ECED 50147. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with CI 67292) Experience in designing and administering both formal
and informal assessments."
CI 77310 ,"THEORY AND PRACTICE IN THE TEACHING OF READING
",CI,Doctoral standing.,None,"(Cross-listed with CI 67310) Nature and development of reading, approaches to instruction, relation to
learning and development."
CI 77312 ,"TEACHING WRITING AS A PROCESS
",CI,Doctoral standing.,None,"(Cross-listed with CI 67312) Emphasizes a process approach to writing instruction in grades K through 12.
Examines the steps and studies of composing evaluation and components of a school-wide program."
CI 77314 ,"SURVEY OF YOUNG ADULT LITERATURE
",CI,Doctoral standing.,None,"(Cross-listed with CI 67314) Presents a survey of selected types of literature appropriate for students in
middle school, junior high and high school. Emphasis on evaluating, selecting and teaching."
CI 77315 ,"SURVEY OF CHILDREN'S LITERATURE
",CI,Doctoral standing.,None,"(Cross-listed with CI 67315 and ENG 66052 and ENG 76052) Wide reading in children's literature, with
particular application to school curriculum and field of reading."
CI 77318 ,"TEACHING DRAMA IN THE CLASSROOM
",CI,Doctoral standing.,None,"(Cross-listed with CI 67318) Presents an in-depth survey of selected types of drama appropriate for
elementary and middle school children. Theory and practice are emphasized."
CI 77319 ,"DIAGNOSIS AND REMEDIATION IN READING
",CI,CI 6/77310. Doctoral standing.,None,"(Cross-listed with CI 67319) Theory and application of diagnostic principles and remedial reading approaches
with school-age children. Cultural linguistic cognitive and affective factors in diagnosing and remediating
reading problems."
CI 77330 ,"READING IN CONTENT AREAS
",CI,"Doctoralstanding. 
",None,"(Cross-listed with CI 67330) Information and competencies for improving students' reading and studying in
the content areas. Focus on intermediate grades through postsecondary years."
CI 77337 ,"THEORY AND PRACTICE IN TEACHING LITERATURE-SECONDARY AND COLLEGE
",CI,Doctoral standing.,None,"(Cross-listed with CI 67337) This course provides a rationale for and means of relating literary theory to
classroom practice and pedagogical research. For secondary and post secondary English teachers."
CI 77339 ,"WRITING ASSESSMENT AND RESPONSE
",CI,Doctoral standing.,None,"(Cross-listed with CI 67339) Exploration of issues in writing assessment, theoretical base for effective
formative response to student writing, and design and implementation of writing assessment measures."
CI 77351 ,"PERSPECTIVES ON LITERACY RESEARCH
",CI,"Curriculum and instruction (CI)major and doctoral standing. 
",None,"(Cross-listed with CI 67351) Inquiry into basic concepts and agendas for research through a study of
historical, landmark and ground-breaking studies in literacy."
CI 77352 ,"LITERACY COACHING
",CI,"CI 67310 or CI 77310; and CI 67319 or CI 77319; and CI67323 or CI 77323; and CI 67330 or CI 77330; and MCED 50005; and doctoral standing. 
",None,"(Cross-listed with CI 67352) Focus on principles and strategies related to literacy coaching, p--adult, within
classrooms, schools and districts."
CI 77353 ,"MULTICULTURAL VOICES IN TEACHING CHILDREN'S AND YOUNG ADULT LITERATURE
",CI,doctoral standing.,None,"(Cross-listed with CI 67353) Exploring diverse voices in children's and young adult literature in K-12 literacy
classrooms to support culturally responsive teaching and learning and broaden student understandings of
diversity."
CI 77392 ,"ADVANCED PRACTICUM AND INTERNSHIP IN READING
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CI 67392) Supervised program requiring application of theory and
practices in reading in field settings. Planned with and directed by a graduate faculty member. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
school/agency before the first day of the semester in which student teaching/ internship will take place."
CI 77395 ,"SPECIAL TOPICS IN READING
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CI 67395) Specialized offerings in response to emerging or selected
program needs in reading."
CI 77396 ,"INDIVIDUAL INVESTIGATION IN READING AND LANGUAGE ARTS
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CI 67396) Directed independent reading and/or research of special
interest or need in student's program. Planned with and directed by a graduate faculty member."
CI 77592 ,"PRACTICUM MATH INTERVENTION
",CI,"ADED 52267, CI 67224 and 67226, ECED50147. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with CI 67592) Experience in providing leadership in designing
intervention programs for schools, and designing curriculum and instruction for individual learners that
experience difficulties in learning mathematics."
CI 77692 ,"CLINICAL PRACTICUM IN CORRECTIVE READING
",CI,CI 67319 and doctoral standing.,None,"(Cross-listed with CI 67323) Application of previous courses includes supervised diagnostic/prescriptive reading
work with school-age pupils and diagnostic/remedial reporting."
CI 77791 ,"SEMINAR IN MATHEMATICS EDUCATION
",CI,Doctoral standing.,None,"(Repeatable for credit)An in-depth exploration of the theoretical frameworks and methodologies used in
current research in mathematics education will be conducted."
CI 80089 ,"RESIDENCY I
",CI,Doctoral standing.,None,"Beginning doctoral seminar. Students begin to explore the field of curriculum and instruction by reading and
discussing foundational and current theories and research in the field. Students will begin to identify and
explore their research interests in the field."
CI 80090 ,"RESIDENCY II
",CI,CI 80089; doctoral standing.,None,"Advanced doctoral seminar. This will be a structured opportunity for students to synthesize research from the
field, explore research options for their dissertation study, review literature for their research studies and
discuss the development of their research."
CI 80199 ,"DISSERTATION I
",CI,Doctoral standing.,None,"(Repeatable for credit)Doctoral dissertation for which registration in at least two semesters is required,first of
which will be semester in which dissertation work is begun and continuing until the completion of 30 hours."
CI 80299 ,"DISSERTATION II
",CI,"Doctoral standing; CI80199. 
",None,"(Repeatable for credit)Continuing registration required of doctoral students who have completed the initial 30
hours of dissertation and continuing until all degree requirements are met."
CI 87000 ,"THEORY AND RESEARCH IN TEACHING
",CI,"Doctoral standing and specialapproval. 
",None,"Focuses on critical study of contrasting approaches to the study of teaching processes. Surveys issues to give
students a more critical perspective and to provoke thought about the relationship among theory research and
practice. Required of Curriculum and Instruction Ph.D. students."
CI 87001 ,"THEORY AND RESEARCH IN CURRICULUM
",CI,CI 6/77001. Doctoral standing.,None,"Focuses on historic and contemporary examples of curriculum theory and their application in curriculum
design, development and evaluation. Examines modes of inquiry used by curriculum researchers and
contemporary curriculum issues. Required of CI Ph.D students."
CI 87002 ,"FORMS OF INQUIRY IN CURRICULUM AND INSTRUCTION
",CI,Doctoral standing.,None,"Introduction to the history, context, philosophy and ethics of inquiry in curriculum and instruction. Emphasis
on acquainting Curriculum and Instruction doctoral students with faculty lines of inquiry and research foci
while preparing doctoral students for critical consumption of and significant contribution to inquiry in
curriculum and instruction."
CI 87091 ,"SEMINAR IN CURRICULUM AND INSTRUCTION
",CI,"Doctoral standing andinstructor's special approval. 
",None,"(Repeatable for credit) (Cross-listed with CI 67091) A wide range of topics for advanced graduate inquiry.
Normally a balance of theoretical study and creative application."
CI 87098 ,"RESEARCH IN CURRICULUM AND INSTRUCTION
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit)Students pursue an individualized research project on a specialized topic with approval
and under direction of instructor."
CI 87340 ,"RESEARCH IN READING
",CI,Doctoral standing and special approval.,None,"An introduction to a perspective on psychological processes underlying levels of reading from prereading to
mature reading with implications for instruction."
CI 87342 ,"SEMINAR IN READING AND LANGUAGE
",CI,Doctoral standing.,None,"Exploration of some of the issues,methods and findings on the relationship of reading and language.
Examination of selected issues such as dialect bilingualism readability language based-strategies for reading
instruction."
CI 87343 ,"RESEARCH IN TEACHING OF WRITING
",CI,Doctoral standing.,None,"Issues and methodologies in research in the teaching of writing. Students will review the literature and
conduct research in a significant area of writing instruction."
CI 87391 ,"SEMINAR IN READING
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit)Variable topic seminar for advanced study of specialized areas and topics. Normally
designed around research and theory applied to practice."
CI 87398 ,"RESEARCH IN READING AND LANGUAGE ARTS
",CI,Doctoral standing and special approval.,None,"(Repeatable for credit)Students pursue an individualized research project on a specialized topic with approval
and under direction of instructor."
CI 87517 ,"NEW LITERACIES IN PRACTICE
",CI,doctoral standing.,None,"(Cross-listed with CI 67517) Developing technologies are changing the very definition of ""literacy."" Course
designed to provide an overview of current (and past) theory and practices related to the growing line of
inquiry known as “new literacies.” Participants of the class follow their own paths of inquiry related to the
question: How is our definition of “literacy” changing? Participants engage in discussions of theoretical
positions related to this question (from perspectives as “new literacies,” “multiliteracies,” and “arts-based
knowing” to name a few) as well as encounter such ""nuts and bolts"" information as how to set up a blog or a
wiki and basics of video editing. Appropriate for any educator who is interested in examining how “new
literacies” are transforming our classrooms."
CI 87791 ,"DOCTORAL SEMINAR IN MATHEMATICS EDUCATION
",CI,Doctoral standing and CI major.,None,"(Repeatable for a maximum of 12 credit hours) Doctoral Seminar in Math Education. Faculty adviser
recommendation required for registration."
