Course Number,Course Name,Department,Prerequisites,Corequesites,Description
AERN 55135 ,"AVIATION SAFETY THEORY
",AERN,Graduate standing.,None,An in-depth study of aviation human safety theories and the basics of risk and safety management.
AERN 55150 ,"APPLIED FLIGHT DYNAMICS I
",AERN,"MATH 11012 or MATH 12002, PHY 13001 and13002 or PHY 23101 and23102, and AERN 15000; and graduate standing. 
",None,"(Cross-listed with AERN 45150) A course relating aircraft,engine and propeller performance to the overall flight
performance of the typical light airplane. Includes flight test project participation. Special course fee $10
cr./Hr. Subject to change."
AERN 55235 ,"HUMAN ERROR ANALYSIS IN AVIATION
",AERN,graduate standing.,None,"Provides an in-depth look at human error and its implications in the realm of safety using examples from the
aviation industry. Includes a basic overview of human error, discussion on the models available to examine
error, provides knowledge on how to classify and provide recommendations of intervention strategies. A focus
will be on the SHELL Model, the Human Factors Analysis and Classification System, and the 5M model. This
course will use real examples of accidents and incidents for students to apply these strategies."
AERN 55350 ,"AVIONICS
",AERN,"PHY13001 and 13002 or PHY 23101 and 23102; AERN 15000; and TECH 21021; and graduate standing. 
",None,"(Cross-listed with AERN 45350) A descriptive course that covers electronic systems in aviation,particularly from
the standpoint of aircraft equipment its operational theory and practical use by the pilot."
AERN 55700 ,"AIRCRAFT DESIGN
",AERN,PHY 13001 and 13002 or PHY 23101 and23102; AERN 15000; and TECH 21021. Pre/,None,"(Cross-listed with AERN 45700) Preliminary design of a fixed-wing aircraft for a specific mission;weight
estimates, wing platform, airfoil and propulsion selection. Airframe configuration and layout design
performance analysis, and overall systems integration."
AERN 55791 ,"AVIATION SECURITY AND POLICY SEMINAR
",AERN,graduate standing.,None,"(Repeatable for credit) (Cross-listed with AERN 45791) Analytical review of policies,practices procedures and
regulatory provisions designed to create and enhance security in civil aviation with a special emphasis on the
impact of emerging technologies on aviation security."
AERN 61091 ,"AEROSPACE SEMINAR
",AERN,Graduate standing.,None,"(Repeatable for a maximum of three semesters)Discussions of selected technical topics related to aerospace
technology."
AERN 65095 ,"SPECIAL TOPICS IN AERONAUTICS
",AERN,graduate standing.,None,"(Course is repeatable for a maximum of 15 credit hours) Study of special topics that focus on subjects and
issues in aeronautics."
AERN 65300 ,"AIRLINE TRANSPORTATION OPERATIONS
",AERN,Special approval and graduate standing.,None,The study of scheduled and charter airline transport operations under Federal Air Regulations (FAR) Part 135.
AERN 65496 ,"INDIVIDUAL INVESTIGATION IN AERONAUTICS
",AERN,Special approval and graduate standing.,None,(Repeatable for a maximum of 9 credit hours) Individual investigation of various aeronautics-related topics.
