Course Number,Course Name,Department,Prerequisites,Description
25250,"and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight",TECH,junior standing,"Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
15742,"or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II",TECH,junior standing,"Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
35644,"and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On",TECH,junior standing,"Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
35645,"and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory",TECH,junior standing,Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot.
35644,and 35645.35747 Commercial Pilot Flight III,TECH,junior standing,"Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA commercial pilot certificate. Major emphasis on complex aircraft operations. Prerequisites: TECH 35644 and 35645. Corequisite: TECH 35746. Pre/corequisite: TECH 35647. Special fee: $6,000 flat fee—subject to change.35748 Commercial Pilot Helicopter Flight Add-On (2)Flight course designed to fulfill Federal Aviation Administration (FAA) requirements for the commercial pilot helicopter certificate. Prerequisites: cumulative GPA of 2.0; and TECH 35747; and TECH 15742 or 15743.35749 Commercial Pilot Helicopter Flight (3)Flight course designed to fulfill FAA requirements for the Commercial Pilot Helicopter certificate. IP grade permissible. Prerequisites: TECH 15742 or 15743; and minimum cumulative 2.00 GPA. Corequisite: TECH 35746. Special fee: $27,800 flat fee—subject to change. 36008 Ergonomics in Computer Systems (3)**This course introduces students to ergonomics, usability design, assessment methods and safety for the development of computer systems. Prerequisites: ENG 20002 and PSYC 11762 and junior standing.36095 Special Topics in Computer Technology (2 or 3)**Various special courses will be announced in the Schedule of Classes under this course number with different section numbers."
35644,"and 35645. Corequisite: TECH 35746. Pre/corequisite: TECH 35647. Special fee: $6,000 flat fee—subject to change.35748 Commercial Pilot Helicopter Flight Add-On",TECH,junior standing,"Flight course designed to fulfill Federal Aviation Administration (FAA) requirements for the commercial pilot helicopter certificate. Prerequisites: cumulative GPA of 2.0; and TECH 35747; and TECH 15742 or 15743.35749 Commercial Pilot Helicopter Flight (3)Flight course designed to fulfill FAA requirements for the Commercial Pilot Helicopter certificate. IP grade permissible. Prerequisites: TECH 15742 or 15743; and minimum cumulative 2.00 GPA. Corequisite: TECH 35746. Special fee: $27,800 flat fee—subject to change. 36008 Ergonomics in Computer Systems (3)**This course introduces students to ergonomics, usability design, assessment methods and safety for the development of computer systems. Prerequisites: ENG 20002 and PSYC 11762 and junior standing.36095 Special Topics in Computer Technology (2 or 3)**Various special courses will be announced in the Schedule of Classes under this course number with different section numbers."
15742,or 15743.35749 Commercial Pilot Helicopter Flight,TECH,junior standing,"Flight course designed to fulfill FAA requirements for the Commercial Pilot Helicopter certificate. IP grade permissible. Prerequisites: TECH 15742 or 15743; and minimum cumulative 2.00 GPA. Corequisite: TECH 35746. Special fee: $27,800 flat fee—subject to change. 36008 Ergonomics in Computer Systems (3)**This course introduces students to ergonomics, usability design, assessment methods and safety for the development of computer systems. Prerequisites: ENG 20002 and PSYC 11762 and junior standing.36095 Special Topics in Computer Technology (2 or 3)**Various special courses will be announced in the Schedule of Classes under this course number with different section numbers."
15742,"or 15743; and minimum cumulative 2.00 GPA. Corequisite: TECH 35746. Special fee: $27,800 flat fee—subject to change. 36008 Ergonomics in Computer Systems",TECH,junior standing,"**This course introduces students to ergonomics, usability design, assessment methods and safety for the development of computer systems. Prerequisites: ENG 20002 and PSYC 11762 and junior standing.36095 Special Topics in Computer Technology (2 or 3)**Various special courses will be announced in the Schedule of Classes under this course number with different section numbers."
20002,and PSYC 11762 and junior standing.36095 Special Topics in Computer Technology (2 or 3)**Various special courses will be announced in the Schedule of Classes under this course number with different section numbers. Prerequisite: special approval.36110 Principles of Fraud Examination,TECH,junior standing,Study of occupational fraud and abuse; its detection and prevention within the realm of an enterprise.
36120,Ethical Issues Relating to Fraud Examination,TECH,junior standing,"Understanding ethical dilemmas, issues and professionalism relating to fraud examination."
36301,Advanced C++ Programming,TECH,junior standing,"Laboratory course using C++: classes and data abstraction, stream I/O, inheritance, standard template library, Microsoft foundation classes, system programming concepts using Unified Modeling Language."
36310,Multimedia Development Tools,TECH,junior standing,"Course focuses on advanced technologies for Web development, including .cfm, plug-ins, etc. Students will learn to create more interactive and dynamic Web sites. Prerequisites: COMT 21011 and  21036 or COMT faculty special approval.36311 Advanced Java Programming (4)Laboratory course using Java abstract data types and objects, object-oriented/event-driven design, file organization and access and systems programming concepts."
21011,and  21036 or COMT faculty special approval.36311 Advanced Java Programming,TECH,junior standing,"Laboratory course using Java abstract data types and objects, object-oriented/event-driven design, file organization and access and systems programming concepts."
36318,"Survey of Information Security, Internet Fraud and Computer Forensics",TECH,junior standing,"This lecture-based, survey course provides a non-technical introduction to contemporary issues in information security, Internet fraud and computer forensics. Prerequisites: ENG 21011 and junior standing.36320 Computer Forensics (3)This lecture/laboratory course emphasizes hands-on skills in incident response, forensic preparation, and data recovery and analysis. Prerequisites: COMT 21002.36330 Local Area Network Security Fundamentals (3)This lecture/laboratory course will examine the primary issues involved in securing resources in a LAN including threat assessment, countermeasures, best practices, security protocols, cryptography and management-related issues. Prerequisites: COMT 21002.36336 Web Scripting II (3)This course will focus more in-depth on selected scripting topics needed to create interactive and dynamic Web sites."
21011,and junior standing.36320 Computer Forensics,TECH,junior standing,"This lecture/laboratory course emphasizes hands-on skills in incident response, forensic preparation, and data recovery and analysis. Prerequisites: COMT 21002.36330 Local Area Network Security Fundamentals (3)This lecture/laboratory course will examine the primary issues involved in securing resources in a LAN including threat assessment, countermeasures, best practices, security protocols, cryptography and management-related issues. Prerequisites: COMT 21002.36336 Web Scripting II (3)This course will focus more in-depth on selected scripting topics needed to create interactive and dynamic Web sites."
36330,Local Area Network Security Fundamentals,TECH,junior standing,"This lecture/laboratory course will examine the primary issues involved in securing resources in a LAN including threat assessment, countermeasures, best practices, security protocols, cryptography and management-related issues. Prerequisites: COMT 21002.36336 Web Scripting II (3)This course will focus more in-depth on selected scripting topics needed to create interactive and dynamic Web sites."
36336,Web Scripting II,TECH,junior standing,This course will focus more in-depth on selected scripting topics needed to create interactive and dynamic Web sites.
21036,or COMT faculty special approval.36350 Programming Office Productivity Applications,TECH,junior standing,"Introduces the use of Visual Basic for Applications as a tool to create customized programs that automate repetitive and/or complex tasks performed using office suite applications. Prerequisites: COMT 11002 and 21010.36401 Applications of Technology Management Software (3)Combination of computer and business applications for managing technology within an organization. Focus is on using emerging computer software programs for the enhancement of decision making. Course is two hours lecture, one hour lab."
11002,and 21010.36401 Applications of Technology Management Software,TECH,junior standing,"Combination of computer and business applications for managing technology within an organization. Focus is on using emerging computer software programs for the enhancement of decision making. Course is two hours lecture, one hour lab."
11000,and COMT 12000 and MATH 11011 or full-time applied-business faculty special approval.36410 Security for Business Students,TECH,junior standing,"Concepts and principles of security and safety in industrial and commercial settings. Focus on executive oversight of corporate security functions. Includes risk analysis, security surveys, emergency preparedness and security policies and procedures."
36415,Customer Service Technology,TECH,junior standing,"Analysis and definition of customer satisfaction with an emphasis on quality customer service that includes technique for assessing company service efforts and developing customer satisfaction programs. Prerequisites: junior standing and BMRT 11000.36420 Physical Security (3)Elements of design, technology and procedures that deter, delay, detect and defeat criminal activity. Deployment and optional countermeasures. Budgeting based on risk analysis."
36420,Physical Security,TECH,junior standing,"Elements of design, technology and procedures that deter, delay, detect and defeat criminal activity. Deployment and optional countermeasures. Budgeting based on risk analysis."
36430,Security Management,TECH,junior standing,"Principles of security and safety in private business and institutions. Emphasis on proprietary departments and security of those departments. Focus on need for proprietary security organization, internal controls, external threats and electronic devices. Examination of departmental policies and procedures."
36440,Security Investigation,TECH,junior standing,"Addresses future of private security, conducting interviews and dealing with testimonial evidence. Following leads, collecting evidence, preserving crime scenes, use of investigative tools, surveillance techniques and report writing."
36595,Special Topics in Microsoft Certification,TECH,junior standing,(Repeated registration permissible) Special topics courses which prepare students for Microsoft professional certifications.
36620,Coordinating Technical Projects,TECH,junior standing,Organization and coordination of project-based management functions utilizing project management software to visualize what has been planned.
41001,Methods in Technology Education,TECH,junior standing,Methods of teaching curriculum development and evaluation which are unique to the profession of technology education.
41002,Organization in Technology Education,TECH,junior standing,"Principles and practices involved in housing, equipping, organizing, maintaining and operating industrial arts/technology education courses."
41040,Construction Estimating I,TECH,junior standing,Introduction to estimating and the quantity takeoff process needed to complete accurate estimates for all types of construction projects.
41041,Commercial Construction Estimating,TECH,junior standing,"Examines putting costs to the project, finalizing the bid, incorporating the estimate into the schedule, buying out the project, bidding ethics and using computer spreadsheets including Excel to automate estimating functions."
41051,Foundations and Contemporary Theories of Technology Education,TECH,junior standing,"This course explores the history, contemporary theories and practices of technology education. Included are site visits to exemplary technology education programs."
41052,Technology Education for Elementary School,TECH,junior standing,"Using discussion, laboratory experience and field experiences, this course explores technology education as it relates to all content areas of the K-12 curriculum."
41055,"Industrial Practice (1-8)(Repeatable for a total of 8 credit hours) Practical experience in industry of cooperative work-study nature. Prerequisite: junior standing.41093 Variable Title Workshop in Technology (1-3)(Repeated registration permissible) Specialized instructional unit oriented toward the application of current technology concepts. S/U grading, IP grade permissible. Prerequisite: special approval.41096, 41196 Individual Investigation In Technology Education (1-4)(Repeatable for a total of 4 hours) Individual investigation course. IP grade permissible. Prerequisites: special approval by department.42100 Training Topics in Technology (1-4)(Repeated registration permissible) Specialized advanced instruction oriented primarily to the theoretical base and application of current technology developed by experts in the specific technology. This course requires substantial base knowledge and is repeatable as the specific topics will vary. Prerequisite: special approval.42105 Construction Contracts",TECH,junior standing,An introductory course on construction contracts and how they are used in the construction industry.
42107,Construction Scheduling,TECH,junior standing,"Covers the traditional theory on planning, scheduling and controlling construction projects. Current industry computer applications for scheduling will be utilized."
42200,Radiation Sources and Processing,TECH,junior standing,"Description of the radiation sources used in radiation technology and the study of the effects of electrons and gamma rays on materials of technological interest. Experiments deal with the effects of radiation in different materials. Prerequisites: PHY 13002 or 12202; and MATH 12002 or 19002; and TECH 32100 and 33363.42300 Radiation Detection Technology (3)Familiarize students with basic types of instrumentation used for the detection and measurement of ionizing radiation, including operation and applications. Lectures supplemented with laboratory exercises. Prerequisites: TECH 21021 or 23224 or EERT 12001; and TECH 42200.42400 Radiation Dosimetry and Safety (3)Basic concepts of dosimetry and its units as applied to radiation technology, including theory of dosi-meter response. Safety principles and practices followed in radiation environments, including terminology, policies and procedures to minimize exposure to radiation."
13002,or 12202; and MATH 12002 or 19002; and TECH 32100 and 33363.42300 Radiation Detection Technology,TECH,junior standing,"Familiarize students with basic types of instrumentation used for the detection and measurement of ionizing radiation, including operation and applications. Lectures supplemented with laboratory exercises. Prerequisites: TECH 21021 or 23224 or EERT 12001; and TECH 42200.42400 Radiation Dosimetry and Safety (3)Basic concepts of dosimetry and its units as applied to radiation technology, including theory of dosi-meter response. Safety principles and practices followed in radiation environments, including terminology, policies and procedures to minimize exposure to radiation."
21021,or 23224 or EERT 12001; and TECH 42200.42400 Radiation Dosimetry and Safety,TECH,junior standing,"Basic concepts of dosimetry and its units as applied to radiation technology, including theory of dosi-meter response. Safety principles and practices followed in radiation environments, including terminology, policies and procedures to minimize exposure to radiation."
42500,Laboratory in Radiation and Materials,TECH,junior standing,"Laboratory investigation into the effects of radiation on materials, including dosimeters. Methods employed include spectroscopy, thermal analysis, optical microscopy and mechanical properties. Prerequisites: TECH 42300 and 42400.43000 Advanced Animation and Game Development (2)Covers the process of game conceptualization and development. Learning how to model low-polygon characters and environments for the real-time 3D games. Customizing game properties, characters, animations, and terrains for purposes of visualization and game development."
42300,and 42400.43000 Advanced Animation and Game Development,TECH,junior standing,"Covers the process of game conceptualization and development. Learning how to model low-polygon characters and environments for the real-time 3D games. Customizing game properties, characters, animations, and terrains for purposes of visualization and game development."
43001,Technology of Media and Film Production,TECH,junior standing,"A course dealing with the technical and business aspects of pre- and post-production planning for multimedia, video or film projects. Covers a systematic approach to content organization and development, scripting, visualization proposal development contracts, budgets and legal issues. Prerequisites: TECH 34001 and 34004.43002 Graphics Design Technology (3)A course of study in the technology of creating knowledge and effects using computer-graphics concepts to create photo-realistic composite images and to restore and enhance a wide array of images."
34001,and 34004.43002 Graphics Design Technology,TECH,junior standing,A course of study in the technology of creating knowledge and effects using computer-graphics concepts to create photo-realistic composite images and to restore and enhance a wide array of images.
43003,Virtual Reality and Game Design,TECH,junior standing,Covers the creation of interactive online multimedia presentations/portfolios and serves as an introduction to advanced 3D gaming environments for off-line distribution and presentation.
43004,UNIX Scripting with Applications,TECH,junior standing,"A course in the use of UNIX scripting for animation and multimedia development. Prerequisites: COMT 21095 and TECH 43001.43026 Microprocessor Systems (4)Introduction to the architecture, operation and applications of an advanced microprocessor, focusing on assembly language programming and interfacing of standard programmable peripherals. Prerequisites: TECH 33222 and 46330. Special fee: $30 flat fee—subject to change.43050 Inventive Problem Solving (3)Theory of Inventive Problem Solving, TRIZ, is a collection of powerful probelm-solving tools for a broad range of inventive problems. Capstone web-based course for students finishing their bachelor's degree. Assists students in utilizing material learned in earlier courses to solve many real world problems in multiple disciplines."
21095,and TECH 43001.43026 Microprocessor Systems,TECH,junior standing,"Introduction to the architecture, operation and applications of an advanced microprocessor, focusing on assembly language programming and interfacing of standard programmable peripherals. Prerequisites: TECH 33222 and 46330. Special fee: $30 flat fee—subject to change.43050 Inventive Problem Solving (3)Theory of Inventive Problem Solving, TRIZ, is a collection of powerful probelm-solving tools for a broad range of inventive problems. Capstone web-based course for students finishing their bachelor's degree. Assists students in utilizing material learned in earlier courses to solve many real world problems in multiple disciplines."
33222,and 46330. Special fee: $30 flat fee—subject to change.43050 Inventive Problem Solving,TECH,junior standing,"Theory of Inventive Problem Solving, TRIZ, is a collection of powerful probelm-solving tools for a broad range of inventive problems. Capstone web-based course for students finishing their bachelor's degree. Assists students in utilizing material learned in earlier courses to solve many real world problems in multiple disciplines."
43060,Management of Technology Innovation,TECH,junior standing,"Subjects covered in this course are case studies of innovative companies, elements of an innovation process, review of major problem solving methods, technical opportunity analysis, technical planning, technological forecasting, concept development and elements of patents. A project is included that utilizes TRIZ software and innovation model elements."
43080,Industrial and Environmental Safety,TECH,junior standing,Examines the Occupational Safety and Health Act and fundamentals of industrial safety programs.
43096,Individual Investigation in Applied Science and Technology (1-3)Work-study of an individual nature on a topic in a field of applied science and technology. IP grade permissible. Prerequisites: junior standing and special approval.43132 Manufacturing Engineering Project,TECH,junior standing,Problem selected by students and instructors to develop students in desired specialty or strengthen students in lesser field or prepare students for specific employment. IP grade permissible.
43220,Electrical Machinery,TECH,junior standing,"Principles of operation and application of motors, generators, transformers and other magnetic devices; electrical power generation, distribution and use."
43221,Digital Control Systems and  Instrumentation,TECH,junior standing,"Focuses on applications of instrumentation and control systems using computers and microcontrollers including sensors, transducers, instruments, data acquisition boards, software programs, signal conditioning and transmission methods. Prerequisites: TECH 43026 and MATH 12003 and PHY 23102. Corequisite: TECH 33223. Special fee: $20 flat fee—subject to change.43550 Computer-Aided Manufacturing (3)The application of computers to the preparation of machine tool control programs."
43026,and MATH 12003 and PHY 23102. Corequisite: TECH 33223. Special fee: $20 flat fee—subject to change.43550 Computer-Aided Manufacturing,TECH,junior standing,The application of computers to the preparation of machine tool control programs.
10001,and 20002. Special fee: $60 flat fee—subject to change.43580 Computer-Aided Machine Design,TECH,junior standing,"Application of the principles of mechanics and strength of materials, with computer assistance, to the design and selection of machine components under both static and dynamic loads. Prerequisites: TECH 10001 and 33111 and 34002 and MATH 12002 and PHY 13001.43700 Computer Integrated Manufacturing (3)Study of the computer-integrated manufacturing system as it relates to product design, estimating, inventory, machining and assembly, quality control and distribution."
10001,and 33111 and 34002 and MATH 12002 and PHY 13001.43700 Computer Integrated Manufacturing,TECH,junior standing,"Study of the computer-integrated manufacturing system as it relates to product design, estimating, inventory, machining and assembly, quality control and distribution."
43800,Applied Engineering Technology Seminar,TECH,junior standing,An individual or group project involving the solution of a problem through the application of technology.
45030,Aircraft Systems II,TECH,junior standing,"Application and performance of various electrical, mechanical, hydraulic and computer systems as applied to aircraft. Prerequisites: TECH 35040. This course may be used to satisfy the writing-intensive requirement with approval of major department.45092 Aeronautical Internship/Cooperative Education (1-2)(Repeatable for a total of 6 credit hours) Work experience in aerospace/aviation industry or related activity, laboratory or student professional organization."
45092,"Aeronautical Internship/Cooperative Education (1-2)(Repeatable for a total of 6 credit hours) Work experience in aerospace/aviation industry or related activity, laboratory or student professional organization. Prerequisite: special approval.45096 Individual Investigation in Aeronautics (1-3)(Repeatable for a total of 6 credit hours) Work-study of an individual nature on a topic relating to professional aviation. IP grade permissible. Prerequisites: sophomore standing and special approval.45121 Advanced Aerospace Propulsion",TECH,junior standing,A study of gas turbine and rocket engines as aerospace propulsion systems. Includes laboratory experience related to component function and system performance. Prerequisites: aerospace technology (AERN) major and TECH 35020.45130 Physiology and Human Factors of Flight (3)A study of the interaction of the human body with flight and those human factors that affect flight operations.
45130,Physiology and Human Factors of Flight,TECH,junior standing,A study of the interaction of the human body with flight and those human factors that affect flight operations.
45150,Applied Flight Dynamics I,TECH,junior standing,"An applied aircraft flight dynamics course that demonstrates aircraft, engine and propeller performance with the overall flight performance and stability of the typical light airplane. Includes flight testing laboratory participation. Prerequisites: MATH 11012 or 12002; and PHY 13001 and 13002 or PHY 23101 and 23102; and TECH 15000. Special fee: $30 flat fee—subject to change.45151 Applied Flight Dynamics II (3)An applied flight dynamics course that demonstrates aircraft performance, dynamics, operating characteristics and propulsion of both light airplanes and high speed, high altitude aircraft. Includes flight testing laboratory participation. IP grades permissible. Prerequisites: TECH 35020 and 45150 and PHY 32562. Special fee: $20 flat fee—subject to change.45250 Aviation Law and Safety (3)Study of federal, state and local laws that impact aviation. Defines major causes of aircraft accidents. Emphasis on safety and prevention of violations. Includes actual case studies."
11012,or 12002; and PHY 13001 and 13002 or PHY 23101 and 23102; and TECH 15000. Special fee: $30 flat fee—subject to change.45151 Applied Flight Dynamics II,TECH,junior standing,"An applied flight dynamics course that demonstrates aircraft performance, dynamics, operating characteristics and propulsion of both light airplanes and high speed, high altitude aircraft. Includes flight testing laboratory participation. IP grades permissible. Prerequisites: TECH 35020 and 45150 and PHY 32562. Special fee: $20 flat fee—subject to change.45250 Aviation Law and Safety (3)Study of federal, state and local laws that impact aviation. Defines major causes of aircraft accidents. Emphasis on safety and prevention of violations. Includes actual case studies."
35020,and 45150 and PHY 32562. Special fee: $20 flat fee—subject to change.45250 Aviation Law and Safety,TECH,junior standing,"Study of federal, state and local laws that impact aviation. Defines major causes of aircraft accidents. Emphasis on safety and prevention of violations. Includes actual case studies."
45291,Aerospace Senior Seminar,TECH,junior standing,"Seminar on selected topics relating to problems, issues and conditions of employment within aviation. S/U grading only."
45320,Air Traffic Control II,TECH,junior standing,"Advanced study of the concepts of air traffic control and airspace management in the National Airspace System (NASA), with an emphasis on tower and terminal operations."
45321,Air Traffic Control II Laboratory,TECH,junior standing,Simulator-based laboratory that includes air traffic control experiences that integrate tower and terminal control procedures.
45340,Aircraft Maintenance,TECH,junior standing,Fundamentals of aircraft maintenance and resolving maintenance problems on the flight line. Prerequisites: aerospace (AERN) major and senior standing and special approval.45343 En Route Air Traffic Control II (2)Advanced course on en route air traffic operations with emphasis on current and emerging practices in the National Airspace System (NASA). Course explores emerging paradigms in the Next Generation (NextGen) Air Traffic System.
45343,En Route Air Traffic Control II,TECH,junior standing,Advanced course on en route air traffic operations with emphasis on current and emerging practices in the National Airspace System (NASA). Course explores emerging paradigms in the Next Generation (NextGen) Air Traffic System.
45344,En Route Air Traffic Control II Laboratory,TECH,junior standing,"Simulator-based advanced practical course on en route air traffic operations, with emphasis on current and emerging practices in the National Airspace System (NASA). Course explores emerging paradigms in the Next Generation (NextGen) air traffic system."
45349,Systems Maintenance and Reliability,TECH,junior standing,Combines theories of systems and operations with practical experience to meet FAA standards for an airframe and powerplant license. 300 hours shop experience.
45350,Avionics,TECH,junior standing,"A study of aviation electronic systems in flight vehicles that pertain to communication, navigation and air traffic control systems. Prerequisites: PHY 13001 and 13002 or 23101 and 23102; and TECH 15000 and 21021.45648 Theory of Flight Instruction (2)Detailed fundamentals of teaching flight and ground instruction and the analysis of flight techniques, to meet requirements of FAR’s Part 61.185 (a). Prerequisites: TECH 35746 and 35747. Corequisite: TECH 45649.45649 Flight Instructor/Airplanes (2)Flight course with emphasis on instructing techniques in aircraft from right seat. Includes student evaluation techniques to meet FAR requirements for CFI. IP grade permissible. Prerequisites: TECH 35746 and 35747. Corequisite: TECH 45648. Special fee: $5,800 flat fee, Fixed Wing—subject to change.45651 Flight Instructor—Instruments (2)Flight course with emphasis on flight instructing techniques involved with instrument flight and ATC procedures. Student evaluations included. IP grade permissible. Prerequisites: TECH 45648 and 45649. Special fee: $3,170 flat fee, Fixed Wing—subject to change.45653 Multi-Engine Pilot Flight (1)The course provides the required ground and flight instruction necessary to qualify students for the multi-engine rating from the FAA. IP grade permissible."
13001,and 13002 or 23101 and 23102; and TECH 15000 and 21021.45648 Theory of Flight Instruction,TECH,junior standing,"Detailed fundamentals of teaching flight and ground instruction and the analysis of flight techniques, to meet requirements of FAR’s Part 61.185 (a). Prerequisites: TECH 35746 and 35747. Corequisite: TECH 45649.45649 Flight Instructor/Airplanes (2)Flight course with emphasis on instructing techniques in aircraft from right seat. Includes student evaluation techniques to meet FAR requirements for CFI. IP grade permissible. Prerequisites: TECH 35746 and 35747. Corequisite: TECH 45648. Special fee: $5,800 flat fee, Fixed Wing—subject to change.45651 Flight Instructor—Instruments (2)Flight course with emphasis on flight instructing techniques involved with instrument flight and ATC procedures. Student evaluations included. IP grade permissible. Prerequisites: TECH 45648 and 45649. Special fee: $3,170 flat fee, Fixed Wing—subject to change.45653 Multi-Engine Pilot Flight (1)The course provides the required ground and flight instruction necessary to qualify students for the multi-engine rating from the FAA. IP grade permissible."
35746,and 35747. Corequisite: TECH 45649.45649 Flight Instructor/Airplanes,TECH,junior standing,"Flight course with emphasis on instructing techniques in aircraft from right seat. Includes student evaluation techniques to meet FAR requirements for CFI. IP grade permissible. Prerequisites: TECH 35746 and 35747. Corequisite: TECH 45648. Special fee: $5,800 flat fee, Fixed Wing—subject to change.45651 Flight Instructor—Instruments (2)Flight course with emphasis on flight instructing techniques involved with instrument flight and ATC procedures. Student evaluations included. IP grade permissible. Prerequisites: TECH 45648 and 45649. Special fee: $3,170 flat fee, Fixed Wing—subject to change.45653 Multi-Engine Pilot Flight (1)The course provides the required ground and flight instruction necessary to qualify students for the multi-engine rating from the FAA. IP grade permissible."
35746,"and 35747. Corequisite: TECH 45648. Special fee: $5,800 flat fee, Fixed Wing—subject to change.45651 Flight Instructor—Instruments",TECH,junior standing,"Flight course with emphasis on flight instructing techniques involved with instrument flight and ATC procedures. Student evaluations included. IP grade permissible. Prerequisites: TECH 45648 and 45649. Special fee: $3,170 flat fee, Fixed Wing—subject to change.45653 Multi-Engine Pilot Flight (1)The course provides the required ground and flight instruction necessary to qualify students for the multi-engine rating from the FAA. IP grade permissible."
45648,"and 45649. Special fee: $3,170 flat fee, Fixed Wing—subject to change.45653 Multi-Engine Pilot Flight",TECH,junior standing,The course provides the required ground and flight instruction necessary to qualify students for the multi-engine rating from the FAA. IP grade permissible.
45655,Advanced Multi-Engine Pilot Flight,TECH,junior standing,Ground flight instruction for proficiency and required hours in preparation for multi-engine instruction. IP grade permissible.
45657,Multi-Engine Flight Instructor,TECH,junior standing,"This course provides the necessary ground and flight instruction to professionally qualify students for the multi-engine instructor rating by the FAA. IP grade permissible. Prerequisites: TECH 45655 and 45649. Special fee: $3,000 flat fee—subject to change.45659 Basic Aerobatic Flight (1)Consists of 15 hours of ground school and 15 hours of flight training reviewing commercial maneuvers and introducing basic aerobatic maneuvers and related classroom theory. Prerequisites: 2.25 GPA and TECH 25645 and special approval. Special fee: $728 flat fee—subject to change.45700 Aircraft Design (4)Preliminary design of a fixed-wing aircraft for a specific mission: weight estimates; wing planform, airfoil and propulsion selection; airframe configuration and layout design; performance analysis; and overall systems integration. Prerequisites: PHY 13001 and 13002 or 23101 and 23102; and TECH 15000 and 21021. Pre/corequisites: TECH 45030 and 45350 and 45150. Special fee: $50 flat fee—subject to change.45710 Turbine Engine Theory and Operation (2)An in-depth study of the theory, operation and performance of turbine/turboprop engines and associated systems. Prerequisites: TECH 35020.45711 Turbine Engine Theory and Operation Laboratory (1)Laboratory using a turboprop flight simulator to provide instruction and demonstration of the operating characteristics and procedures associated with turbine/turboprop engines."
45655,"and 45649. Special fee: $3,000 flat fee—subject to change.45659 Basic Aerobatic Flight",TECH,junior standing,"Consists of 15 hours of ground school and 15 hours of flight training reviewing commercial maneuvers and introducing basic aerobatic maneuvers and related classroom theory. Prerequisites: 2.25 GPA and TECH 25645 and special approval. Special fee: $728 flat fee—subject to change.45700 Aircraft Design (4)Preliminary design of a fixed-wing aircraft for a specific mission: weight estimates; wing planform, airfoil and propulsion selection; airframe configuration and layout design; performance analysis; and overall systems integration. Prerequisites: PHY 13001 and 13002 or 23101 and 23102; and TECH 15000 and 21021. Pre/corequisites: TECH 45030 and 45350 and 45150. Special fee: $50 flat fee—subject to change.45710 Turbine Engine Theory and Operation (2)An in-depth study of the theory, operation and performance of turbine/turboprop engines and associated systems. Prerequisites: TECH 35020.45711 Turbine Engine Theory and Operation Laboratory (1)Laboratory using a turboprop flight simulator to provide instruction and demonstration of the operating characteristics and procedures associated with turbine/turboprop engines."
